product_id,also_viewed_item_prouduct_id
1610964169,"['227087590', '1592666', '231606029', '34885412', '1142371126', '245880131', '1194148073', '1829493113', '266119003', '1829494046', '1914536362', '1504791917', '1504791908', '32023744', '285454538', '1105311096', '110262619', '90440244', '1790298133', '1829493909', '1960868118', '2035043294', '5207703600', '1315500107', '1235113586', '1430679753', '66107016', '2012073789', '1911251180', '2174514239', '86742623', '1683514409', '218912675', '4648389192', '1336182884', '44831973', '2044209949', '4528995234', '338415121', '30267111', '43055848', '2012074301', '78757060', '4533467395', '97627940', '4841297815', '1353282051', '1947045940', '1930040199', '4506833219', '4648389106', '1156975784', '4533466448', '1984949332', '2305514682', '133623856', '3436115', '4656346446', '4562388626', '2086389955', '115130948', '1968834574', '1431680335', '5002577869', '1464395351', '340150007', '51417867', '1854785168', '338474141', '344347721', '2316339901', '35371610', '216663922', '255068544', '120008773', '5155530', '136081082', '119130085', '10755024', '23165006', '295552610', '1096195704', '1891733252', '60951423', '1410491', '274477824', '313689156', '85591394', '178644058', '4356581421', '169137565', '129944613', '257451083', '4526702040', '207073974', '2035043478', '185844201']"
4617998439,"['1220515428', '1220456210', '1220514770', '4349355352', '1220549083', '1220518684', '322744802', '1829493113', '1220421365', '1201952594', '1220518495', '230953805', '1201952820', '1316793678', '1220838556', '1829493909', '60862539', '1220367798', '1220522753', '1220547038', '2038547505', '127360536', '200334565', '4349579970', '4821834988', '4617998148', '1829494046', '297609244', '1220826229', '1945029416', '85591394', '1254973639', '81513636', '1119670850', '1220400731', '2035043294', '3436115', '205401905', '1201953671', '202868495', '5010579609', '1816798010', '13951004', '1220837850', '81513555', '1315500107', '297614856', '1220827137', '1141993983', '1220368843', '4522860405', '1574579451', '35587435', '2321794721', '1551012741', '284397881', '2346525404', '1766942241', '1242275378', '1741379194', '1182744839', '4617999000', '1096195704', '1713269166', '1138972742', '1430679753', '230839949', '1430679737', '3436194', '4760853740', '1220399940', '4617999391', '4360332977', '228528012', '129944613', '4925678102', '85590466', '297592422', '2091558146', '95383867', '83965193', '4617998739', '129144305', '4899755280', '1829493731', '2239600843', '264669826', '85588209', '1968666029', '1336182884', '1242275270', '85591503', '2029098583', '2249052373', '284393542', '2212587080', '85590634', '1242275078', '1176812218', '205944348']"
1748746936,"['1253953956', '1318182810', '1731842967', '1762446696', '2044365304', '1593602996', '3439007', '1807362972', '2085655069', '2016636833', '1335583382', '2010777173', '324246576', '1566245881', '1925620681', '208482074', '4823628062', '1791763477', '288870205', '2243313148', '1593603145', '208482070', '1593602823', '1566197533', '1731854393', '194071046', '5393502029', '1583395774', '194071062', '1465183208', '293062900', '2156829853', '1464083772', '290781981', '4736439902', '2068801812', '1731298494', '1445012506', '4896518998', '4874276013', '4549695631', '2022069224', '188180044', '1920209173', '227600539', '1676669035', '1985302182', '3439006', '2151219607', '16374109', '5393556092', '150583557', '4854116003', '1702772648', '227601377', '1465058952', '7057753', '1895308813', '4805610543', '294224267', '253293214', '1573181452', '1587176722', '1534542943', '4584244807', '4874274563', '1419552462', '179229062', '18703464', '331846155', '1339521916', '2086808215', '3439002', '4875857631', '245352117', '1465059038', '50460427', '216143135', '1329544852', '1920068707', '1330065385', '1603040901', '177465826', '177226673', '1681010107', '1985196485', '1236963640', '1593603059', '1225430558', '1552973920', '224642219', '343218440', '1638831807', '1168546897', '2166607826', '1681430114', '1629843775', '212200142', '4924568103']"
343335213,"['143693847', '2111537579', '1721503387', '345058011', '1310197751', '2239600843', '4889733873', '345103719', '1471687491', '2379478697', '1662480601', '1074639813', '1310173830', '289422708', '4717560116', '288637511', '48570059', '1310184552', '279971038', '1731461070', '4681735616', '177508712', '1313626628', '1217727460', '1228892263', '4382908176', '1721555401', '127431560', '302994864', '4971133658', '4746888247', '216748844', '1716447697', '4819053238', '228793005', '1772242649', '2020563984', '1956716146', '313689156', '1713483602', '1131713151', '288631214', '116663194', '332705684', '4978094332', '1655041332', '225566302', '182789092', '258935978', '2236905926', '2314550550', '1471273140', '2174300434', '1721527198', '53379066', '258745645', '1163984741', '199778292', '14561369', '258742337', '1224154551', '270054855', '284881431', '53375855', '1721503932', '1721548544', '1074632719', '4633541747', '1707474809', '284881596', '116246513', '284881254', '53092225', '1183604918', '305739259', '1419024668', '19178348', '1921000994', '34089303', '326560571', '1654826080', '1780017497', '48570806', '4579210441', '1260733595', '63417590', '4633560978', '1338559837', '48434223', '51417867', '1217728036', '1654939664', '4629368231', '304316739', '27085501', '161265796', '4978098900', '21993194', '1758838803', '4577726870']"
4803477933,"['46845326', '1401559740', '4586928015', '295552610', '136660079', '35289538', '5466848308', '45037585', '5339561980', '1306926674', '5471339176', '5526939920', '124496833', '5399878498', '1685706221', '5030750576', '298415698', '10755024', '5471844768', '1546325044', '5281675005', '4792301613', '5313982452', '2110148964', '1418999016', '5284690331', '63992161', '4565154777', '5391864169', '1881885533', '108125745', '5532286325', '1129835', '5549344210', '5436121112', '60626666', '5473018039', '4892104296', '1588938873', '5276833236', '112531201', '1335565768', '48796257', '5391858606', '125292874', '4632672301', '2020091532', '4604849960', '5392946520', '70423652', '1657636450', '79242555', '1633654393', '1499703113', '1478758885', '1528018312', '1916095612', '70423649', '5315207722', '5387910329', '5536996141', '1487282686', '1969417751', '5504886677', '1662436107', '2082588734', '5531151953', '1130846513', '113574976', '1621554063', '235581998', '4712376595', '1100574682', '1685776272', '1409478448', '2011893824', '2203431255', '4804780781', '5392233339', '2082645126', '5300121009', '53608067', '188755460', '117367272', '5382819847', '4682522626', '2146870154', '1357781159', '4382402103', '1577530646', '2309949909', '5131224884', '207463706', '140778854', '1643098728', '1370896429', '4625956238']"
178885331,"['1654939664', '161265796', '1655041332', '2239600843', '2379478697', '4717560116', '174013957', '325337842', '290253681', '1248485781', '4962666444', '4582360083', '4625542432', '4629368231', '2349952140', '4579213049', '4310014084', '1471687491', '2111537579', '4657919370', '1789023', '4773523743', '4579210595', '171401021', '1721503387', '1557892308', '1773250472', '4889733873', '4625495311', '142374773', '2360767392', '1310197751', '4583568178', '288636983', '4658444230', '65703285', '4629824642', '4529393727', '5080241917', '52849929', '4314826316', '247688750', '1731461070', '1131047025', '14561369', '102407096', '174908894', '4382908176', '8804198', '207551509', '228793005', '4746888247', '1119735046', '216748844', '3200263', '27085501', '225586917', '1605524352', '1228892263', '187545248', '2316368188', '50406571', '1201957450', '333178421', '173493438', '187536932', '315157310', '196169947', '114766749', '2020563984', '1707474809', '1992392014', '116663194', '1993042344', '1241426724', '1313626440', '4537271090', '2316368211', '4633541747', '1158528357', '225837077', '1921000994', '1773254264', '1342733797', '177508712', '48437819', '21078411', '187547801', '284881596', '187520095', '115137007', '17973458', '1716447697', '143693847', '322744802', '171403143', '48570059', '285472341', '19178348', '1662480601']"
35587435,"['205401905', '2091558146', '4507271393', '1574579451', '322744802', '2116870572', '1201953671', '13951004', '5690473', '202868495', '2239600843', '195526972', '64271004', '140425763', '104800716', '1857006771', '1316793678', '1741379194', '1220515428', '58099390', '1220421365', '1494959863', '60862539', '1885576158', '1960284319', '230953805', '2336420778', '1745487658', '4658189950', '195526556', '4360332977', '4507271489', '104519340', '200334565', '95512235', '4711733658', '230839949', '3662569', '35587414', '153877396', '1201952594', '1201952820', '4528995926', '4624824675', '3436115', '1220838556', '21493338', '128659753', '1220518495', '66712191', '150604885', '160249557', '200268725', '2012074918', '4656835408', '1268322457', '1829493909', '2126809986', '4507271658', '102330829', '1220514770', '4870789', '121000383', '202138122', '247190680', '1430679737', '2035043294', '1201953456', '73266205', '128659458', '1220826229', '1096004532', '121000490', '1772662977', '2161330430', '153877401', '153869773', '1220827137', '128659939', '34102002', '228528012', '151003831', '329058120', '1960748169', '2336420003', '1926204915', '5485316046', '4528995185', '263105254', '1180444248', '2116869216', '1115241196', '279795767', '1826430249', '51417867', '1631103477', '4528995234', '44702166', '34809838', '340150007']"
307049090,"['307049104', '86742623', '307049004', '1142371126', '1637670019', '1128933367', '1914536362', '1829493113', '1829494046', '1504791908', '1203724374', '2174514239', '1637846001', '1829493909', '2012074301', '4533467395', '2035043294', '154869348', '85591394', '1156975784', '1128933908', '1911251180', '2104336801', '1914536182', '85593023', '1960868118', '2057060659', '1145081812', '129944613', '266119003', '1516861553', '164222898', '2231421080', '1241047393', '86742196', '212724291', '85590634', '5524850', '1128933310', '1315500107', '1141993983', '1772662977', '127360536', '4056933', '179360469', '164223018', '230839949', '284397881', '4528995234', '81556929', '81513555', '81513636', '1430985602', '216663922', '2212587080', '2245139159', '1427121720', '164223109', '154889103', '4361438684', '297602029', '81557116', '2046335788', '1968666029', '85588209', '1235113586', '2176127916', '1968834574', '4533466448', '231606029', '228528012', '1096195704', '154868960', '5024260773', '81517099', '245880131', '1954556037', '2316339901', '1610964169', '1631103477', '322847365', '297598086', '1220547038', '1119670850', '338415121', '90440244', '1063758331', '110262619', '340150007', '284393542', '227087590', '53095533', '1747785429', '341306883', '2140511064', '86944296', '85590466', '133623856', '2346525404', '1336182884']"
119580120,"['1829493909', '1829493113', '267034634', '2035043294', '1336182884', '44831973', '14071752', '101222103', '1141993983', '98281421', '116246513', '2035043478', '341306883', '2035042888', '90440244', '62120704', '2305514682', '1911251180', '62653931', '1790298133', '97627864', '2086361746', '43055848', '255068544', '2086389955', '1924120780', '1315500107', '4648389192', '112473630', '245149949', '4328272445', '2010087477', '41607578', '2316339901', '1148758930', '101326698', '338415121', '291783797', '1960868118', '1707474809', '23165006', '302364144', '338474141', '284397881', '44831856', '4648389106', '24718252', '313689156', '18342378', '20208228', '1566993131', '1772662977', '1082743749', '121855169', '270101119', '202909467', '1410491', '4690012705', '2040618269', '4562388626', '1968666029', '228528012', '1606531088', '2046335788', '1605737816', '4776588094', '98327827', '4790664806', '2284761970', '1082581752', '99306578', '149060850', '1792688566', '182030141', '129481818', '99307521', '1069366468', '54912201', '101271545', '1257403964', '85593023', '51417867', '284393542', '1837557040', '1679789081', '338427421', '97183507', '120008773', '340150007', '38907860', '4528995234', '216663922', '765528', '1631103477', '181882888', '1194238225', '98276069', '1156975784', '4361438684', '22723694']"
3439472,"['3439465', '2035043294', '3387430', '228528012', '2035043539', '127362143', '1767368463', '1911251180', '1156975784', '104519340', '1772662977', '84001726', '61731797', '230839949', '1960868118', '4361438684', '1829493113', '5155530', '1829493909', '64198138', '1790298133', '85593023', '5464607', '4276478', '85591394', '43055848', '340150007', '1419043188', '2010087477', '1148758930', '53095533', '255068544', '2046335788', '81513636', '4987821', '1336182884', '1776972877', '2012074301', '38147708', '61731800', '338415121', '216663922', '264147828', '78157461', '341306883', '18342378', '1713269166', '104469774', '1388253977', '1968834574', '1200917266', '1408570570', '338530660', '1164577595', '127360536', '338427421', '4648389192', '3423413', '218025334', '267218038', '4776588094', '1120576168', '276885098', '4533466448', '195526556', '23165006', '97183507', '1968666029', '109272524', '261261514', '1960649831', '2354887076', '4533466878', '18192010', '4987928', '85590634', '4841297815', '297609244', '1631103477', '174667559', '3436115', '4328272445', '1141993983', '1797464928', '38907860', '60862539', '89866379', '1914536362', '2035043478', '322744802', '34481171', '6147286', '2316339901', '112473630', '133623856', '1683514409', '4648389106', '97627864', '4842106571', '92906331']"
