,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,바퀴,단
138,168,184614,"큐빅스 미니 책상정리 C + 서랍함1, 블랙 + TP",36450,184565233,True,20,4.5,5.0,False,큐빅스,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
139,169,184614,"[뉴시즌]다목적 스마트 수납장 2세트, 색상:화이트",99000,5161138402,False,0,4.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
140,171,184614,"마켓비 POLABO 미니수납장 좁은 2문 SHM4247SL, 캄포어베니어 9785.9811",47220,5358401033,False,4,,,False,마켓비,0,,NULL,NULL,NULL,NULL,NULL,NULL
141,172,184614,"자판기 테이블 (월넛) - 자가조립, 본상품선택",54830,16133983,False,23,,,False,,"3,500",,NULL,NULL,NULL,NULL,NULL,NULL
142,174,184614,다한수제고가구 원목엽전반닫이 인테리어 원목 엔틱,129000,325932374,False,30,5.0,1.0,False,다한수제고가구,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
143,175,184614,"고로고로 테이프크리너-6)와이드본체+리필세트, 고로고로 테이프크리너-6)와이드본체+리필2세트",35900,264620865,False,0,4.0,4.0,False,라이펀,0,,NULL,NULL,NULL,NULL,NULL,NULL
144,176,184614,"제우스가구 트랜드 미니 수납장, 올화이트",31900,4841483201,True,0,2.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
145,177,184614,"마켓비 MKB 캐비넷 이동형 양문 수납장 600490, 민트",87900,1137754,False,0,4.0,96.0,False,마켓비,0,18.0,NULL,블루,철제,NULL,NULL,2단
146,178,184614,이케아 렌 유아용침대시트 화이트 60x120 101.690.60,12900,5320282051,False,35,,,False,이케아,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
147,180,184614,"동서가구 LV 라떼 600&800&1200 유리장식장 8종, 02. 라떼 600 유리선반장 (918489) 멀바우 화이트",69900,4536116736,False,34,4.5,2.0,False,동서가구,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
148,181,184614,"아리아퍼니쳐 사이드보드 수납장 18B501, 본품",189900,5227602499,False,52,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
149,182,184614,"큐빅스 미니 책상정리B, 화이트",40400,188193285,False,0,4.0,1.0,False,큐빅스,0,,NULL,NULL,NULL,NULL,NULL,NULL
150,183,184614,"동서가구 애니 1200 2도어 주방수납장 DF637953, 그레이",86900,77888379,False,48,4.5,14.0,False,동서가구,착불배송,8.0,NULL,NULL,NULL,모던/심플,NULL,NULL
151,184,184614,"마켓비 MILKAM 슬라이딩 수납함 SHM3434, 화이트파인베니어",25400,1857697331,True,0,3.5,3.0,False,마켓비,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
152,185,184614,"[룩홈] 해브 다용도 600수납장 수납장, 화이트+오크",49900,160606682,False,0,4.5,26.0,False,,착불배송,14.0,W600 x D400 x H1115(mm),NULL,"MDF,PB,고급데코시트,경첩",모던/심플,NULL,NULL
153,186,184614,"필웰 무노 스탠드형 틈새 2단 분리수거함 수납장 DVX ST9657, 화이트",65900,264223566,False,16,5.0,1.0,False,필웰,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
154,188,184614,"코끼리리빙 린넨 3단 수납장, 베이지",38900,233531249,True,0,4.0,8.0,False,코끼리리빙,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
155,189,184614,"이케아 EKET 에케트 4칸 수납장 70x35x70 cm 책장, - 화이트 903.339.57",79900,4749405954,False,0,,,False,이케아,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
156,191,184614,"서진퍼니처 800 1200심플기본형 높은거실장 티비다이, 800 화이트",77000,1546898409,False,28,4.5,9.0,False,,착불배송,9.0,NULL,NULL,NULL,NULL,NULL,NULL
157,192,184614,"모닝 1단 도어 원룸 자취방 베란다 틈새 낮은 가로 수납장, 모닝 1단 도어 원룸 틈새 낮은 가로 수납장_민트",71900,2127710374,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
158,193,184614,"마켓비 EZBO 플랩도어 4문 수납장 60108, 코코아월넛",109900,4699350880,False,0,2.0,1.0,False,마켓비,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
159,194,184614,"헤일리 라탄 수납장, 혼합색상",294000,4705458118,True,0,,,False,헤일리,0,,NULL,NULL,NULL,NULL,NULL,NULL
160,195,184614,이케아 이리아 커튼봉 세트 화이트 701.728.04,9900,319638768,False,0,5.0,1.0,False,이케아,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
161,196,184614,"파란들 플렉스 럭셔리 아일랜드 1200 다용도 수납 서랍장, 그레이화이트",178900,2039474784,False,0,4.5,2.0,False,파란들,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
162,199,184614,"서진퍼니처 800미니라떼 다용도 높은 수납장, 800 화이트그로시",100000,5221350770,False,36,3.5,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
163,200,184614,"행거 공간활용 틈새수납장 300 틈새장 틈새옷장 간이옷장 거울 수납장 즐거운가구, 화이트",76100,202814323,False,0,5.0,2.0,False,즐거운가구,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
164,201,184614,"마켓비 PIDOR 캐비넷 모던세로중 1문 수납장 4251015, 다크그레이",85410,1937425095,False,4,5.0,14.0,False,마켓비,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL
165,204,184614,다한수제고가구 양주장(중) 엔틱장식장 거실장,320000,206437676,False,13,4.0,5.0,False,다한수제고가구,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
166,205,184614,"보비트롤리 커스텀 마지스 트롤리 미용실 이동식 올인원 왜건 공간활용 카트, 옐로우 휠 3단",169100,4693512407,False,39,,,False,,"20,000",,NULL,NULL,NULL,NULL,NULL,NULL
167,206,184614,"이오엔씨산업 2단 발자국 도어형 공간박스, 블루",17000,16874302,True,14,4.0,148.0,False,,0,21.0,315 x 630 x 295 mm,베이지,합성목재,NULL,NULL,1단
168,207,184614,"다한수제고가구 신주갓함, 고동색",77570,1353271149,True,0,4.5,16.0,False,,0,13.0,NULL,NULL,NULL,NULL,NULL,NULL
169,208,184614,"[왕자행거] 왕자 프리미엄우드2단커튼행거, 색상:. / 무늬:.",52150,163730420,False,0,4.0,10.0,False,왕자행거,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
170,209,184614,"마켓비 FILMON 세로형 6문 미니 수납장 6242 NFM6242V, 화이트파인베니어",55900,1760807828,True,0,5.0,1.0,False,마켓비,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
171,210,184614,"가팡 원목 심플한 수납장 3단 500, 그린",27100,1690051742,True,0,,,False,가팡,0,,NULL,NULL,NULL,NULL,NULL,NULL
172,211,184614,"[SKY] 부산울산무료배송_6인용철재락카옷장, 쑥색",224000,337560423,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
173,213,184614,"원목 우드 미니 소품 수납장 서랍장, C",34580,4324963550,False,0,4.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
174,214,184614,"플라망 쁘띠 800 2단 서랍장, 화이트(DDU004WX)",115000,205103015,False,0,5.0,3.0,False,플라망,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
175,215,184614,"베스트리빙 자스민 9단 라탄수납장, 크림화이트",163290,39128250,True,3,3.0,151.0,False,베스트리빙,0,27.0,970 x 350 x 770 mm,화이트,합성목재,NULL,NULL,9단
176,217,184614,"보노하우스 레브 더블 B타입 5단 선반 수납장 화이트 프레임, 투명",92250,27629003,True,2,3.0,13.0,False,보노하우스,0,3.0,775 x 400 x 955 mm,투명,PB,NULL,바퀴 없음,NULL
177,218,184614,"텐스페이스 비주 600 다용도 서랍수납장 BJ02R, 그레이",54500,1101612157,False,51,4.5,2.0,False,텐스페이스,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
178,219,184614,라이프해커- 이케아 NIKKEBY니케뷔 수납장 전용 KIT,30500,4626255272,False,0,1.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
179,220,184614,"블루밍홈 빌드 서랍장 오픈형, 화이트",23490,295588012,True,7,4.0,4.0,False,블루밍홈,0,4.0,NULL,화이트,NULL,NULL,바퀴없음,1개
180,221,184614,"어진리빙 이동식 고정식 4단 수납장, 화이트",38900,1152197172,True,0,5.0,4.0,False,,0,2.0,NULL,화이트,NULL,모던/심플,바퀴있음,4단
181,222,184614,이케아 365+ 음식 보관통 원형 유리 유리 대나무 192.690.84,6600,225988151,False,50,5.0,1.0,False,이케아,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
182,223,184614,"동서가구 애니 1200 1도어 주방수납장 DF637954, 그레이",76900,77888356,False,48,4.5,3.0,False,동서가구,착불배송,3.0,NULL,NULL,NULL,NULL,NULL,NULL
183,224,184614,"알곡 교회강대상(3자 오크), 오크",420000,1704893867,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
184,225,184614,[아이엔지홈] 슈가 갤러리 8190 수납장,132000,128011576,False,0,3.5,3.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
185,226,184614,이케아 이바르 추가 선반 소나무 42x30 903.181.60,9800,35314459,False,53,,,False,이케아,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
186,227,184614,"유씨엠 [유씨엠] 버니 원터치폴딩 철제 이동식 3단 접이식선반, 블랙",44340,5049329824,False,3,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
187,228,184614,"라샘 비트윈 캡형 틈새 수납장 IH2148 + LED 멀티잭 세트, 네추럴",81600,5101336795,False,42,,,False,라샘,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
188,229,184614,다한수제고가구 참죽창살머릿장 인테리어 원목 엔틱가구 엔틱거실장 엔틱장식장 서랍장,220000,1657023932,False,26,5.0,2.0,False,다한수제고가구,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
189,230,184614,"달리빙앤 셀레나 600 수납장 A타입, 화이트",46900,286096405,False,0,4.5,10.0,False,,착불배송,6.0,NULL,NULL,NULL,NULL,NULL,NULL
190,231,184614,"아리아퍼니쳐 L16-FYF051 엔틱 거실장 TV스탠드, 본품",189900,5227596169,False,44,,,False,,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
191,233,184614,"TREE DIY 조립 3열 3단 정리 수납장 111 x 111 cm, 혼합 색상",50640,275888772,True,0,4.0,1.0,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
192,234,184614,"마켓비 SHOLID 슬라이딩 2문 수납장 솔리드형 CHM8380AM, 캄포어베니어",206700,2138862724,True,0,1.0,3.0,False,마켓비,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
193,235,184614,"소피드메종착불 소피드메종 페페 오픈도어형 600 다용도수납장 PE01 수납장, 화이트",39000,218785512,False,51,3.0,5.0,False,,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL
194,236,184614,"별도표기 화이티 300 틈새장, 블랙",54070,265653135,False,0,5.0,1.0,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
195,237,184614,LP수납장 레코드판 랙 음반 잡지 메거진 보관 JH303,26400,5185082926,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
196,238,184614,에넥스 펫토리 400 애견 옷장,67000,4738581642,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
197,239,184614,"[텐바이텐] 모리스거실장 시리즈, 1200 서랍선반형,내추럴오크",89900,117715935,False,0,5.0,1.0,False,텐바이텐,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
198,240,184614,"비트윈 일반형 저상형 헤드겸 침대 틈새선반 수납장 IH2147, 화이트_IH2147",44500,5032234529,False,39,,,False,라샘,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
199,241,184614,"리아룸 조이 수납장, 화이트",32400,222519589,True,0,3.0,29.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
